1	United States	       11,310,000
2	European Union	        8,613,000
3	Japan	        5,033,000
4	China	        4,393,000
5	Korea, South	        3,074,000
6	India	        2,900,000
7	Germany	        2,862,000
8	Netherlands	        2,426,000
9	France	        2,386,000
10	Italy	        1,911,000
11	Spain	        1,716,000
12	Thailand	        1,695,000
13	United Kingdom	        1,491,000
14	Singapore	        1,195,000
15	Canada	        1,192,000
16	Belgium	        1,120,000
17	Taiwan	         876,300
18	Turkey	         734,600
19	Australia	         716,700
20	Brazil	         632,900
21	Sweden	         589,900
22	Poland	         553,900
23	Mexico	         521,100
24	Greece	         520,900
25	South Africa	         490,500
26	Virgin Islands	         480,600
27	Indonesia	         456,700
28	Belarus	         444,800
29	Hong Kong	         428,200
30	Philippines	         338,400
31	Finland	         337,900
32	Portugal	         323,000
33	Pakistan	         319,500
34	Israel	         318,900
35	Malaysia	         314,600
36	Chile	         311,200
37	Austria	         273,000
38	Switzerland	         263,600
39	Aruba	         236,400
40	Bahrain	         228,400
41	Puerto Rico	         225,000
42	Czech Republic	         219,900
43	Romania	         217,000
44	Lithuania	         204,000
45	Morocco	         195,800
46	United Arab Emirates	         192,900
47	Bulgaria	         189,000
48	Vietnam	         182,300
49	Ireland	         181,600
50	Denmark	         173,100
51	Hungary	         171,600
52	Nigeria	         170,000
53	Iran	         168,000
54	Kazakhstan	         164,000
55	Ukraine	         147,600
56	Slovakia	         144,000
57	New Zealand	         143,900
58	Croatia	         122,100
59	Iraq	         116,900
60	Dominican Republic	         116,200
61	Jordan	         108,200
62	Norway	         107,500
63	Cuba	         104,800
64	Trinidad and Tobago	          92,480
65	Peru	          88,080
66	Sri Lanka	          87,690
67	Tunisia	          87,300
68	Panama	          87,100
69	Lebanon	          86,750
70	Cote d'Ivoire	          80,960
71	Kenya	          80,530
72	Ecuador	          80,500
73	Saudi Arabia	          79,250
74	Serbia	          78,600
75	Jamaica	          77,720
76	Bangladesh	          77,340
77	Guatemala	          72,440
78	Yemen	          65,860
79	Luxembourg	          59,210
80	Cyprus	          58,930
81	Syria	          58,710
82	Slovenia	          57,000
83	Uruguay	          53,110
84	Argentina	          52,290
85	Egypt	          48,450
86	El Salvador	          46,310
87	Costa Rica	          46,260
88	Honduras	          46,130
89	Cameroon	          45,520
90	Ghana	          45,380
91	Armenia	          45,200
92	Latvia	          43,400
93	Senegal	          42,850
94	Russia	          42,000
95	Uzbekistan	          35,810
96	Ethiopia	          33,590
97	Cambodia	          30,970
98	Estonia	          30,590
99	Nicaragua	          29,570
100	Benin	          28,900
101	Angola	          28,090
102	Tanzania	          28,070
103	Bosnia and Herzegovina	          25,990
104	Gibraltar	          25,610
105	Paraguay	          25,100
106	Albania	          24,080
107	Mauritius	          22,200
108	West Bank	          22,150
109	Mauritania	          20,610
110	Bahamas, The	          20,560
111	Fiji	          20,340
112	Namibia	          19,120
113	Burma	          18,250
114	Macedonia	          18,200
115	Malta	          17,910
116	Bolivia	          17,330
117	Oman	          17,290
118	Madagascar	          16,940
119	Nepal	          16,920
120	Georgia	          16,590
121	Colombia	          16,540
122	Iceland	          16,390
123	Mongolia	          15,730
124	Togo	          15,270
125	Botswana	          15,180
126	Zambia	          14,730
127	New Caledonia	          14,430
128	Papua New Guinea	          14,380
129	Algeria	          14,320
130	Moldova	          14,230
131	Korea, North	          13,890
132	Zimbabwe	          13,830
133	Mozambique	          13,760
134	Uganda	          13,090
135	Kyrgyzstan	          12,850
136	Haiti	          12,280
137	Sudan	          11,400
138	Congo, Democratic Republic of the	          11,350
139	Guyana	          10,550
140	Barbados	          10,390
141	Tajikistan	          10,100
142	Guinea	           8,674
143	Djibouti	           8,476
144	Sierra Leone	           8,316
145	Burkina Faso	           8,283
146	Seychelles	           7,653
147	Belize	           7,204
148	Malawi	           6,960
149	French Polynesia	           6,701
150	Somalia	           6,387
151	Suriname	           6,296
152	Macau	           6,284
153	Montenegro	           6,093
154	Rwanda	           5,623
155	Maldives	           5,490
156	Niger	           5,367
157	Greenland	           5,172
158	Faroe Islands	           4,922
159	Eritrea	           4,790
160	Antigua and Barbuda	           4,690
161	Bermuda	           4,500
162	Afghanistan	           4,404
163	Mali	           4,402
164	Liberia	           4,263
165	Gabon	           4,185
166	American Samoa	           4,140
167	Swaziland	           4,100
168	Cayman Islands	           3,294
169	Azerbaijan	           2,848
170	Saint Lucia	           2,747
171	Guinea-Bissau	           2,545
172	Burundi	           2,495
173	Gambia, The	           2,266
174	Central African Republic	           2,203
175	Congo, Republic of the	           2,136
176	Grenada	           1,923
177	Laos	           1,918
178	Western Sahara	           1,702
179	Cape Verde	           1,619
180	Chad	           1,571
181	Lesotho	           1,553
182	Saint Vincent and the Grenadines	           1,451
183	Solomon Islands	           1,323
184	Bhutan	           1,250
185	Saint Kitts and Nevis	           1,225
186	Tonga	           1,173
187	Equatorial Guinea	           1,114
188	Samoa	           1,105
189	Nauru	           1,026
190	Dominica	            838
191	Comoros	            766
192	Sao Tome and Principe	            726
193	British Virgin Islands	            691
194	Vanuatu	            654
195	Libya	            575
196	Saint Pierre and Miquelon	            564
197	Montserrat	            521
198	Cook Islands	            495
199	Falkland Islands (Islas Malvinas)	            271
200	Kiribati	            261
201	Brunei	            238
202	Saint Helena, Ascension, and Tristan da Cunha	             80
203	Niue	             31
204	Kuwait	              0
205	Venezuela	              0
206	Turkmenistan	              0
207	Qatar	              0
