1	Mauritania	         100.00
2	Saudi Arabia	         100.00
3	Pitcairn Islands	         100.00
4	Turkey	          99.80
5	Gaza Strip	          99.30
6	Algeria	          99.00
7	Wallis and Futuna	          99.00
8	Saint Pierre and Miquelon	          99.00
9	Morocco	          98.70
10	Timor-Leste	          98.00
11	Malta	          98.00
12	Comoros	          98.00
13	Greece	          98.00
14	Iran	          98.00
15	Tunisia	          98.00
16	Moldova	          98.00
17	Tuvalu	          97.00
18	Iraq	          97.00
19	Honduras	          97.00
20	Libya	          97.00
21	Cambodia	          96.40
22	United Arab Emirates	          96.00
23	Venezuela	          96.00
24	Pakistan	          95.00
25	Denmark	          95.00
26	Bolivia	          95.00
27	Ecuador	          95.00
28	Dominican Republic	          95.00
29	Armenia	          94.70
30	Thailand	          94.60
31	Djibouti	          94.00
32	Spain	          94.00
33	Senegal	          94.00
34	Azerbaijan	          93.40
35	Taiwan	          93.00
36	Argentina	          92.00
37	Jordan	          92.00
38	Mali	          90.00
39	Monaco	          90.00
40	Gambia, The	          90.00
41	Egypt	          90.00
42	Italy	          90.00
43	Colombia	          90.00
44	Hong Kong	          90.00
45	Poland	          89.80
46	Paraguay	          89.60
47	Bangladesh	          89.50
48	Burma	          89.00
49	Turkmenistan	          89.00
50	Uzbekistan	          88.00
51	Croatia	          87.80
52	Ireland	          87.40
53	Sweden	          87.00
54	Luxembourg	          87.00
55	Romania	          86.80
56	Indonesia	          86.10
57	British Virgin Islands	          86.00
58	Norway	          85.70
59	Liberia	          85.60
60	Serbia	          85.00
61	Guinea	          85.00
62	Kuwait	          85.00
63	Panama	          85.00
64	Tajikistan	          85.00
65	Puerto Rico	          85.00
66	Portugal	          84.50
67	Georgia	          83.90
68	Japan	          83.90
69	Faroe Islands	          83.80
70	Malawi	          82.70
71	Bulgaria	          82.60
72	Finland	          82.50
73	Seychelles	          82.30
74	Peru	          81.30
75	Bahrain	          81.20
76	Philippines	          80.90
77	Vietnam	          80.80
78	Aruba	          80.80
79	Iceland	          80.70
80	Nepal	          80.60
81	India	          80.50
82	Curacao	          80.10
83	Haiti	          80.00
84	Afghanistan	          80.00
85	Cocos (Keeling) Islands	          80.00
86	Belarus	          80.00
87	Niger	          80.00
88	Lithuania	          79.00
89	Gibraltar	          78.10
90	Cyprus	          78.00
91	Qatar	          77.50
92	Mexico	          76.50
93	Costa Rica	          76.30
94	Liechtenstein	          76.20
95	Israel	          75.60
96	Oman	          75.00
97	Belgium	          75.00
98	Bhutan	          75.00
99	West Bank	          75.00
100	Kyrgyzstan	          75.00
101	Montenegro	          74.20
102	Syria	          74.00
103	Austria	          73.60
104	Brazil	          73.60
105	United Kingdom	          71.60
106	Botswana	          71.60
107	Japan	          71.40
108	Sao Tome and Principe	          70.30
109	Tokelau	          70.00
110	Albania	          70.00
111	Chile	          70.00
112	Sudan	          70.00
113	Sri Lanka	          69.10
114	Slovakia	          68.90
115	Ghana	          68.80
116	Saint Lucia	          67.50
117	Falkland Islands (Islas Malvinas)	          67.20
118	Burundi	          67.00
119	Brunei	          67.00
120	Laos	          67.00
121	Macedonia	          64.70
122	Fiji	          64.50
123	Latvia	          63.70
124	Barbados	          63.40
125	Jamaica	          62.50
126	Dominica	          61.40
127	Niue	          61.10
128	Malaysia	          60.40
129	New Caledonia	          60.00
130	Sierra Leone	          60.00
131	Lebanon	          59.70
132	Czech Republic	          59.00
133	Nicaragua	          58.50
134	Slovenia	          57.80
135	El Salvador	          57.10
136	Rwanda	          56.50
137	Cook Islands	          55.90
138	Kiribati	          55.00
139	Marshall Islands	          54.80
140	French Polynesia	          54.00
141	Chad	          53.10
142	Grenada	          53.00
143	Micronesia, Federated States of	          52.70
144	Madagascar	          52.00
145	Hungary	          51.90
146	United States	          51.30
147	Togo	          51.00
148	Ukraine	          50.40
149	Zimbabwe	          50.00
150	Guinea-Bissau	          50.00
151	American Samoa	          50.00
152	Macau	          50.00
153	Mongolia	          50.00
154	Congo, Republic of the	          50.00
155	Congo, Democratic Republic of the	          50.00
156	Burkina Faso	          50.00
157	Nigeria	          50.00
158	Belize	          49.60
159	Korea, South	          49.30
160	Congo, Republic of the	          48.00
161	Mauritius	          48.00
162	Uruguay	          47.10
163	Kazakhstan	          47.00
164	Angola	          47.00
165	Saint Vincent and the Grenadines	          47.00
166	Kenya	          45.00
167	Kazakhstan	          44.00
168	Ethiopia	          43.50
169	Benin	          42.80
170	Canada	          42.60
171	Singapore	          42.50
172	Netherlands	          42.00
173	Virgin Islands	          42.00
174	Uganda	          42.00
175	Uganda	          41.90
176	Switzerland	          41.80
177	Palau	          41.60
178	Madagascar	          41.00
179	Micronesia, Federated States of	          40.10
180	Swaziland	          40.00
181	Guinea-Bissau	          40.00
182	Nigeria	          40.00
183	Bosnia and Herzegovina	          40.00
184	Cameroon	          40.00
185	Cameroon	          40.00
186	Burkina Faso	          40.00
187	Mongolia	          40.00
188	Lebanon	          39.00
189	Sint Maarten	          39.00
190	Cote d'Ivoire	          38.60
191	Angola	          38.00
192	South Africa	          36.00
193	Christmas Island	          36.00
194	Kiribati	          36.00
195	Turks and Caicos Islands	          35.80
196	Nauru	          35.40
197	Bahamas, The	          35.40
198	Switzerland	          35.30
199	Central African Republic	          35.00
200	Macau	          35.00
201	Tanzania	          35.00
202	Samoa	          34.80
203	Estonia	          34.10
204	Germany	          34.00
205	Virgin Islands	          34.00
206	Germany	          34.00
207	Ethiopia	          33.90
208	Macedonia	          33.30
209	Nauru	          33.20
210	Grenada	          33.20
211	Kenya	          33.00
212	Cote d'Ivoire	          32.80
213	Solomon Islands	          32.80
214	New Zealand	          32.20
215	Estonia	          32.00
216	Norfolk Island	          31.80
217	Laos	          31.50
218	Falkland Islands (Islas Malvinas)	          31.50
219	Vanuatu	          31.40
220	Bosnia and Herzegovina	          31.00
221	Anguilla	          30.20
222	Sierra Leone	          30.00
223	Tanzania	          30.00
224	Netherlands	          30.00
225	French Polynesia	          30.00
226	American Samoa	          30.00
227	Swaziland	          30.00
228	New Caledonia	          30.00
229	Anguilla	          29.00
230	Togo	          29.00
231	Mozambique	          28.40
232	Guyana	          28.40
233	Germany	          28.30
234	Tokelau	          28.00
235	Saint Vincent and the Grenadines	          28.00
236	Fiji	          27.90
237	Suriname	          27.40
238	Belize	          27.00
239	Papua New Guinea	          27.00
240	Sint Maarten	          27.00
241	Czech Republic	          26.80
242	Korea, South	          26.30
243	Ukraine	          26.10
244	Trinidad and Tobago	          26.00
245	Rwanda	          26.00
246	Australia	          25.80
247	Marshall Islands	          25.80
248	Antigua and Barbuda	          25.70
249	Cayman Islands	          25.50
250	Suriname	          25.20
251	Central African Republic	          25.00
252	Bhutan	          25.00
253	Belgium	          25.00
254	Christmas Island	          25.00
255	Oman	          25.00
256	Sudan	          25.00
257	Zimbabwe	          25.00
258	Central African Republic	          25.00
259	Benin	          24.40
260	Zimbabwe	          24.00
261	United States	          23.90
262	Anguilla	          23.90
263	Mauritius	          23.60
264	Palau	          23.30
265	Canada	          23.30
266	Uruguay	          23.20
267	Korea, South	          23.20
268	United Kingdom	          23.10
269	Burundi	          23.00
270	Slovenia	          23.00
271	Bermuda	          23.00
272	Suriname	          22.80
273	Trinidad and Tobago	          22.50
274	Nicaragua	          21.60
275	El Salvador	          21.20
276	Christmas Island	          21.00
277	Jamaica	          20.90
278	Barbados	          20.60
279	Botswana	          20.60
280	Chad	          20.10
281	Cocos (Keeling) Islands	          20.00
282	Belarus	          20.00
283	Congo, Democratic Republic of the	          20.00
284	Albania	          20.00
285	American Samoa	          20.00
286	Kyrgyzstan	          20.00
287	Niger	          20.00
288	Togo	          20.00
289	Swaziland	          20.00
290	Cameroon	          20.00
291	Norfolk Island	          19.90
292	Suriname	          19.60
293	Latvia	          19.60
294	Samoa	          19.60
295	Papua New Guinea	          19.50
296	Sao Tome and Principe	          19.40
297	Malaysia	          19.20
298	Afghanistan	          19.00
299	Solomon Islands	          19.00
300	Mozambique	          18.70
301	Australia	          18.70
302	Australia	          18.70
303	Ethiopia	          18.60
304	Cyprus	          18.00
305	Christmas Island	          18.00
306	Bermuda	          18.00
307	Mozambique	          17.90
308	Montenegro	          17.70
309	Guyana	          17.70
310	Benin	          17.30
311	Uruguay	          17.20
312	Virgin Islands	          17.00
313	West Bank	          17.00
314	Solomon Islands	          17.00
315	Israel	          16.90
316	Guyana	          16.90
317	Cook Islands	          16.80
318	El Salvador	          16.80
319	Cote d'Ivoire	          16.70
320	Norfolk Island	          16.60
321	Mauritius	          16.60
322	Palau	          16.40
323	Faroe Islands	          16.20
324	Canada	          16.00
325	Haiti	          16.00
326	Syria	          16.00
327	Ghana	          15.90
328	Hungary	          15.90
329	Nicaragua	          15.70
330	Benin	          15.50
331	Mozambique	          15.50
332	Brazil	          15.40
333	Latvia	          15.30
334	Bahamas, The	          15.20
335	South Africa	          15.10
336	Bahamas, The	          15.10
337	Chile	          15.10
338	Finland	          15.10
339	Bermuda	          15.00
340	Bosnia and Herzegovina	          15.00
341	Puerto Rico	          15.00
342	Panama	          15.00
343	Macau	          15.00
344	Angola	          15.00
345	Central African Republic	          15.00
346	Kuwait	          15.00
347	Samoa	          15.00
348	Singapore	          14.90
349	Singapore	          14.80
350	Hungary	          14.50
351	Jamaica	          14.20
