1	Korea, South	         510.00
2	United States	         126.00
3	Indonesia	          64.00
4	Antarctica	          53.00
5	Russia	          50.00
6	China	          48.00
7	India	          40.00
8	Germany	          25.00
9	Korea, North	          22.00
10	Iraq	          21.00
11	Pakistan	          20.00
12	Turkey	          20.00
13	Iran	          19.00
14	Japan	          15.00
15	Brazil	          13.00
16	Canada	          12.00
17	Afghanistan	          11.00
18	United Kingdom	          11.00
19	Cyprus	           9.00
20	Spain	           9.00
21	Greece	           9.00
22	Saudi Arabia	           9.00
23	Hong Kong	           9.00
24	Timor-Leste	           8.00
25	New Caledonia	           8.00
26	Syria	           7.00
27	Poland	           7.00
28	Ukraine	           7.00
29	Italy	           6.00
30	Egypt	           6.00
31	Burma	           6.00
32	United Arab Emirates	           5.00
33	Bosnia and Herzegovina	           5.00
34	Hungary	           5.00
35	Sudan	           5.00
36	Venezuela	           4.00
37	Taiwan	           4.00
38	Thailand	           4.00
39	Nigeria	           4.00
40	Kuwait	           4.00
41	Kazakhstan	           3.00
42	Romania	           3.00
43	Panama	           3.00
44	Spratly Islands	           3.00
45	Malaysia	           3.00
46	Oman	           3.00
47	Israel	           3.00
48	Georgia	           3.00
49	Brunei	           3.00
50	Bulgaria	           3.00
51	Solomon Islands	           3.00
52	Argentina	           2.00
53	Papua New Guinea	           2.00
54	Sweden	           2.00
55	Ecuador	           2.00
56	Philippines	           2.00
57	Serbia	           2.00
58	Sierra Leone	           2.00
59	Libya	           2.00
60	Kosovo	           2.00
61	Colombia	           2.00
62	Algeria	           2.00
63	Macau	           2.00
64	Vietnam	           1.00
65	Slovakia	           1.00
66	Luxembourg	           1.00
67	Mongolia	           1.00
68	Montenegro	           1.00
69	Monaco	           1.00
70	Austria	           1.00
71	Switzerland	           1.00
72	Mexico	           1.00
73	Albania	           1.00
74	Netherlands	           1.00
75	Norway	           1.00
76	Peru	           1.00
77	Azerbaijan	           1.00
78	Turkmenistan	           1.00
79	Qatar	           1.00
80	Cambodia	           1.00
81	Burundi	           1.00
82	South Africa	           1.00
83	Belarus	           1.00
84	Bahamas, The	           1.00
85	Belgium	           1.00
86	Bahrain	           1.00
87	Australia	           1.00
88	Jordan	           1.00
89	Croatia	           1.00
90	Gaza Strip	           1.00
91	Svalbard	           1.00
92	France	           1.00
93	French Polynesia	           1.00
94	Czech Republic	           1.00
95	El Salvador	           1.00
96	Eritrea	           1.00
97	Estonia	           1.00
98	Northern Mariana Islands	           1.00
99	Morocco	           1.00
