1	United States	  4,110,000,000,000
2	China	  3,451,000,000,000
3	European Union	  3,078,000,000,000
4	Japan	   956,500,000,000
5	Russia	   925,900,000,000
6	India	   723,800,000,000
7	Canada	   620,700,000,000
8	Germany	   593,400,000,000
9	France	   535,700,000,000
10	Brazil	   438,800,000,000
11	Korea, South	   417,000,000,000
12	United Kingdom	   368,600,000,000
13	Spain	   300,500,000,000
14	Italy	   289,700,000,000
15	Mexico	   245,000,000,000
16	South Africa	   240,300,000,000
17	Australia	   239,900,000,000
18	Taiwan	   229,100,000,000
19	Iran	   212,800,000,000
20	Turkey	   198,400,000,000
21	Saudi Arabia	   179,100,000,000
22	Ukraine	   172,900,000,000
23	Poland	   149,100,000,000
24	Thailand	   148,200,000,000
25	Sweden	   144,000,000,000
26	Norway	   142,700,000,000
27	Indonesia	   129,000,000,000
28	Egypt	   118,400,000,000
29	Venezuela	   113,300,000,000
30	Argentina	   109,500,000,000
31	Netherlands	   108,200,000,000
32	Malaysia	   107,400,000,000
33	Vietnam	    97,300,000,000
34	Pakistan	    90,800,000,000
35	Czech Republic	    82,250,000,000
36	Belgium	    82,170,000,000
37	Kazakhstan	    78,400,000,000
38	Finland	    77,440,000,000
39	United Arab Emirates	    71,540,000,000
40	Austria	    68,850,000,000
41	Switzerland	    66,500,000,000
42	Philippines	    61,930,000,000
43	Chile	    60,600,000,000
44	Greece	    58,790,000,000
45	Romania	    58,280,000,000
46	Israel	    54,500,000,000
47	Paraguay	    53,190,000,000
48	Colombia	    50,580,000,000
49	Iraq	    46,390,000,000
50	Kuwait	    45,830,000,000
51	Uzbekistan	    44,800,000,000
52	Portugal	    44,470,000,000
53	New Zealand	    42,400,000,000
54	Singapore	    39,210,000,000
55	Hong Kong	    38,230,000,000
56	Hungary	    37,550,000,000
57	Syria	    36,500,000,000
58	Denmark	    36,400,000,000
59	Serbia	    35,900,000,000
60	Peru	    35,790,000,000
61	Algeria	    34,980,000,000
62	Belarus	    29,920,000,000
63	Ireland	    27,280,000,000
64	Slovakia	    25,900,000,000
65	Bangladesh	    25,620,000,000
66	Libya	    23,980,000,000
67	Puerto Rico	    23,720,000,000
68	Korea, North	    22,500,000,000
69	Nigeria	    21,920,000,000
70	Morocco	    19,780,000,000
71	Azerbaijan	    18,600,000,000
72	Cuba	    16,890,000,000
73	Iceland	    16,840,000,000
74	Ecuador	    16,420,000,000
75	Tajikistan	    16,100,000,000
76	Kyrgyzstan	    15,960,000,000
77	Mozambique	    15,910,000,000
78	Turkmenistan	    15,500,000,000
79	Qatar	    15,110,000,000
80	Bosnia and Herzegovina	    14,580,000,000
81	Dominican Republic	    14,020,000,000
82	Oman	    13,580,000,000
83	Slovenia	    13,000,000,000
84	Jordan	    12,210,000,000
85	Lithuania	    12,090,000,000
86	Croatia	    11,490,000,000
87	Tunisia	    11,080,000,000
88	Lebanon	    10,410,000,000
89	Bahrain	    10,250,000,000
90	Sri Lanka	     9,901,000,000
91	Uruguay	     9,890,000,000
92	Zambia	     9,752,000,000
93	Costa Rica	     9,290,000,000
94	Zimbabwe	     8,890,000,000
95	Estonia	     8,779,000,000
96	Guatemala	     8,425,000,000
97	Congo, Democratic Republic of the	     8,217,000,000
98	Georgia	     7,970,000,000
99	Jamaica	     7,324,000,000
100	Trinidad and Tobago	     7,202,000,000
101	Macedonia	     6,819,000,000
102	Ghana	     6,746,000,000
103	Honduras	     6,580,000,000
104	Panama	     6,546,000,000
105	Burma	     6,286,000,000
106	Bolivia	     6,085,000,000
107	Yemen	     5,665,000,000
108	Cameroon	     5,601,000,000
109	Armenia	     5,584,000,000
110	El Salvador	     5,445,000,000
111	Cote d'Ivoire	     5,275,000,000
112	Kenya	     5,223,000,000
113	Albania	     5,201,000,000
114	Kosovo	     4,777,000,000
115	Latvia	     4,620,000,000
116	Cyprus	     4,502,000,000
117	Mongolia	     4,500,000,000
118	Sudan	     4,341,000,000
119	Bulgaria	     4,309,000,000
120	Tanzania	     3,786,000,000
121	Angola	     3,722,000,000
122	Moldova	     3,617,000,000
123	Ethiopia	     3,460,000,000
124	Nicaragua	     3,286,000,000
125	Brunei	     3,069,000,000
126	Papua New Guinea	     2,885,000,000
127	Montenegro	     2,864,000,000
128	Luxembourg	     2,696,000,000
129	Nepal	     2,600,000,000
130	Mauritius	     2,321,000,000
131	Uganda	     2,256,000,000
132	Malta	     2,113,000,000
133	Bahamas, The	     2,045,000,000
134	Senegal	     1,880,000,000
135	New Caledonia	     1,825,000,000
136	Gabon	     1,774,000,000
137	Malawi	     1,690,000,000
138	Suriname	     1,605,000,000
139	Laos	     1,553,000,000
140	Namibia	     1,491,000,000
141	Bhutan	     1,480,000,000
142	Cambodia	     1,273,000,000
143	Macau	     1,100,000,000
144	Botswana	     1,052,000,000
145	Madagascar	     1,045,000,000
146	Barbados	     1,003,000,000
147	Fiji	      928,000,000
148	Guinea	      850,000,000
149	Aruba	      850,000,000
150	Guyana	      821,000,000
151	Virgin Islands	      776,400,000
152	Bermuda	      675,600,000
153	French Polynesia	      650,000,000
154	Haiti	      650,000,000
155	Burkina Faso	      611,600,000
156	Cayman Islands	      546,000,000
157	Maldives	      542,000,000
158	Mali	      515,000,000
159	Lesotho	      502,000,000
160	West Bank	      500,000,000
161	Swaziland	      441,000,000
162	Mauritania	      415,300,000
163	Congo, Republic of the	      400,000,000
164	Liberia	      350,000,000
165	Saint Lucia	      325,000,000
166	Greenland	      310,300,000
167	Sint Maarten	      304,300,000
168	Afghanistan	      285,500,000
169	Somalia	      280,000,000
170	Djibouti	      280,000,000
171	Faroe Islands	      275,800,000
172	Eritrea	      271,000,000
173	Seychelles	      250,000,000
174	Cape Verde	      250,000,000
175	Togo	      230,000,000
176	Belize	      213,500,000
177	Micronesia, Federated States of	      192,000,000
178	American Samoa	      185,000,000
179	Grenada	      178,700,000
180	Gambia, The	      160,000,000
181	Niger	      150,000,000
182	Gibraltar	      146,000,000
183	Saint Vincent and the Grenadines	      133,800,000
184	Saint Kitts and Nevis	      130,000,000
185	Benin	      124,000,000
186	Rwanda	      120,000,000
187	Central African Republic	      115,000,000
188	Antigua and Barbuda	      110,000,000
189	Samoa	      109,000,000
190	Andorra	      101,000,000
191	Chad	      100,000,000
192	Burundi	       92,000,000
193	Western Sahara	       90,000,000
194	Dominica	       85,000,000
195	Sierra Leone	       80,000,000
196	Solomon Islands	       71,000,000
197	Guinea-Bissau	       65,000,000
198	Saint Pierre and Miquelon	       53,000,000
199	British Virgin Islands	       45,000,000
200	Tonga	       43,000,000
201	Vanuatu	       42,000,000
202	Cook Islands	       31,000,000
203	Nauru	       31,000,000
204	Equatorial Guinea	       28,000,000
205	Comoros	       22,000,000
206	Montserrat	       22,000,000
207	Sao Tome and Principe	       19,000,000
208	Falkland Islands (Islas Malvinas)	       16,000,000
209	Kiribati	       14,000,000
210	Turks and Caicos Islands	       12,000,000
211	Saint Helena, Ascension, and Tristan da Cunha	        8,000,000
212	Niue	        3,000,000
213	Gaza Strip	          65,000
214	Northern Mariana Islands	          60,600
