1	United States	        5,194.00
2	United States	        2,316.00
3	European Union	        1,992.00
4	United States	        1,479.00
5	United States	         975.00
6	Brazil	         726.00
7	Russia	         593.00
8	European Union	         568.00
9	European Union	         546.00
10	Canada	         514.00
11	Brazil	         460.00
12	China	         442.00
13	European Union	         422.00
14	European Union	         340.00
15	Germany	         330.00
16	Australia	         326.00
17	United Kingdom	         306.00
18	France	         297.00
19	Mexico	         250.00
20	Canada	         249.00
21	India	         249.00
22	United States	         235.00
23	Russia	         201.00
24	United States	         189.00
25	Ukraine	         189.00
26	Brazil	         176.00
27	Indonesia	         171.00
28	Argentina	         156.00
29	Sweden	         152.00
30	Canada	         148.00
31	Australia	         148.00
32	South Africa	         147.00
33	Japan	         144.00
34	Australia	         140.00
35	China	         137.00
36	Germany	         135.00
37	Iran	         133.00
38	China	         132.00
39	Bulgaria	         130.00
40	Venezuela	         129.00
41	Russia	         126.00
42	United Kingdom	         124.00
43	Russia	         117.00
44	European Union	         116.00
45	Colombia	         116.00
46	Ecuador	         105.00
47	Pakistan	         101.00
48	Italy	         101.00
49	Russia	          98.00
50	France	          98.00
51	Ukraine	          97.00
52	Spain	          97.00
53	Bulgaria	          96.00
54	Turkey	          88.00
55	Poland	          86.00
56	Philippines	          85.00
57	Mexico	          85.00
58	Chile	          84.00
59	Mexico	          83.00
60	China	          83.00
61	France	          83.00
62	Saudi Arabia	          81.00
63	India	          81.00
64	Canada	          79.00
65	United Kingdom	          77.00
66	Sweden	          76.00
67	France	          76.00
68	Iraq	          75.00
69	India	          75.00
70	Finland	          75.00
71	Egypt	          73.00
72	Korea, South	          72.00
73	Germany	          70.00
74	Norway	          67.00
75	South Africa	          67.00
76	Greece	          67.00
77	Cuba	          65.00
78	Argentina	          65.00
79	Kazakhstan	          65.00
80	United Kingdom	          64.00
81	Thailand	          64.00
82	Indonesia	          64.00
83	Venezuela	          63.00
84	China	          63.00
85	Germany	          59.00
86	Libya	          59.00
87	Peru	          58.00
88	Algeria	          57.00
89	India	          57.00
90	Ecuador	          55.00
91	Brazil	          55.00
92	Panama	          54.00
93	South Africa	          53.00
94	Germany	          53.00
95	Russia	          51.00
96	Ukraine	          51.00
97	Argentina	          51.00
98	Colombia	          50.00
99	Indonesia	          50.00
100	French Polynesia	          46.00
101	Japan	          44.00
102	Czech Republic	          44.00
103	Portugal	          43.00
104	Switzerland	          42.00
105	Iran	          42.00
106	Colombia	          41.00
107	New Zealand	          40.00
108	Mexico	          40.00
109	Pakistan	          39.00
110	Costa Rica	          39.00
111	Poland	          39.00
112	Taiwan	          38.00
113	Malaysia	          38.00
114	Nigeria	          38.00
115	Japan	          38.00
116	Vietnam	          37.00
117	Burma	          37.00
118	Korea, North	          37.00
119	Sweden	          36.00
120	Egypt	          36.00
121	Iraq	          36.00
122	Belarus	          35.00
123	Venezuela	          34.00
124	Iran	          34.00
125	Indonesia	          34.00
126	Philippines	          34.00
127	Uzbekistan	          33.00
128	French Polynesia	          33.00
129	Turkey	          33.00
130	Saudi Arabia	          33.00
131	Morocco	          32.00
132	United Kingdom	          32.00
133	Angola	          31.00
134	Italy	          31.00
135	Mexico	          30.00
136	Poland	          30.00
137	Italy	          30.00
138	Israel	          30.00
139	Panama	          30.00
140	Syria	          29.00
141	Philippines	          29.00
142	Japan	          28.00
143	Brazil	          28.00
144	Algeria	          28.00
145	Denmark	          28.00
146	Saudi Arabia	          27.00
147	Madagascar	          27.00
148	Iran	          27.00
149	Japan	          27.00
150	China	          27.00
151	France	          27.00
152	Azerbaijan	          27.00
153	Argentina	          27.00
154	Belgium	          27.00
155	Cuba	          27.00
156	Romania	          26.00
157	Kazakhstan	          26.00
158	Congo, Democratic Republic of the	          26.00
159	Finland	          26.00
160	Lithuania	          26.00
161	Sweden	          25.00
162	Norway	          25.00
163	Austria	          25.00
164	United Arab Emirates	          25.00
165	Ecuador	          25.00
166	Ukraine	          24.00
167	Spain	          24.00
168	Spain	          24.00
169	Thailand	          24.00
170	Chile	          24.00
171	Iran	          24.00
172	Libya	          24.00
173	Chile	          24.00
174	New Zealand	          24.00
175	Libya	          23.00
176	Mozambique	          23.00
177	Croatia	          23.00
178	Chile	          23.00
179	Costa Rica	          23.00
180	Bahamas, The	          23.00
181	Korea, North	          23.00
182	Turkmenistan	          22.00
183	Hungary	          22.00
184	Belarus	          22.00
185	Finland	          22.00
186	Korea, South	          22.00
187	Namibia	          21.00
188	Korea, South	          21.00
189	India	          21.00
190	Papua New Guinea	          21.00
191	Netherlands	          20.00
192	Peru	          20.00
193	Pakistan	          20.00
194	Canada	          20.00
195	Slovakia	          20.00
196	Greece	          20.00
197	Iraq	          20.00
198	Zimbabwe	          19.00
199	Sudan	          19.00
200	Afghanistan	          19.00
201	Indonesia	          19.00
202	Latvia	          19.00
203	Turkey	          19.00
204	Spain	          18.00
205	Spain	          18.00
206	Norway	          18.00
207	Pakistan	          18.00
208	Canada	          18.00
209	Kyrgyzstan	          18.00
210	Czech Republic	          18.00
211	Georgia	          18.00
212	Greece	          18.00
213	Italy	          18.00
214	Venezuela	          17.00
215	Yemen	          17.00
216	Puerto Rico	          17.00
217	Switzerland	          17.00
218	Tajikistan	          17.00
219	Madagascar	          17.00
220	Congo, Democratic Republic of the	          17.00
221	Kenya	          17.00
222	Cuba	          17.00
223	Ecuador	          17.00
224	Ethiopia	          17.00
225	Bulgaria	          17.00
226	Panama	          17.00
227	Tunisia	          16.00
228	Turkey	          16.00
229	Turkey	          16.00
230	Bolivia	          16.00
231	Kazakhstan	          16.00
232	Dominican Republic	          16.00
233	Ireland	          16.00
234	Jordan	          16.00
