1	United States	       18,690,000
2	European Union	       13,630,000
3	China	        8,200,000
4	Japan	        4,363,000
5	India	        2,980,000
6	Russia	        2,740,000
7	Brazil	        2,460,000
8	Germany	        2,437,000
9	Saudi Arabia	        2,430,000
10	Korea, South	        2,185,000
11	Canada	        2,151,000
12	Mexico	        2,078,000
13	France	        1,875,000
14	Iran	        1,809,000
15	United Kingdom	        1,669,000
16	Italy	        1,537,000
17	Spain	        1,482,000
18	Indonesia	        1,115,000
19	Australia	         946,300
20	Singapore	         927,000
21	Netherlands	         922,800
22	Taiwan	         834,000
23	Venezuela	         740,000
24	Iraq	         687,000
25	Egypt	         683,000
26	Argentina	         622,000
27	Belgium	         608,200
28	Turkey	         579,500
29	South Africa	         579,000
30	Poland	         545,400
31	Malaysia	         536,000
32	United Arab Emirates	         435,000
33	Hong Kong	         418,200
34	Greece	         414,400
35	Pakistan	         373,000
36	Thailand	         356,000
37	Ukraine	         348,000
38	Sweden	         328,100
39	Algeria	         325,000
40	Kuwait	         320,000
41	Vietnam	         311,400
42	Philippines	         307,200
43	Colombia	         288,000
44	Switzerland	         280,000
45	Libya	         280,000
46	Nigeria	         280,000
47	Chile	         277,000
48	Portugal	         272,200
49	Syria	         252,000
50	Austria	         247,700
51	Kazakhstan	         241,000
52	Israel	         231,000
53	Romania	         214,000
54	Czech Republic	         207,600
55	Finland	         206,200
56	Norway	         204,100
57	Morocco	         187,000
58	Ecuador	         181,000
59	Belarus	         173,000
60	Cuba	         169,000
61	Denmark	         166,500
62	Puerto Rico	         164,100
63	Ireland	         160,900
64	Yemen	         155,000
65	New Zealand	         154,100
66	Peru	         150,700
67	Uzbekistan	         145,000
68	Qatar	         142,000
69	Hungary	         137,300
70	Azerbaijan	         136,000
71	Bulgaria	         125,000
72	Turkmenistan	         120,000
73	Dominican Republic	         118,000
74	Jordan	         108,000
75	Croatia	         106,000
76	Panama	          93,000
77	Sri Lanka	          90,000
78	Lebanon	          90,000
79	Serbia	          90,000
80	Tunisia	          89,000
81	Virgin Islands	          88,820
82	Sudan	          84,000
83	Oman	          84,000
84	Bangladesh	          82,340
85	Slovakia	          79,930
86	Guatemala	          79,000
87	Jamaica	          77,000
88	Kenya	          76,000
89	Lithuania	          74,000
90	Angola	          70,000
91	Slovenia	          60,000
92	Cyprus	          59,000
93	Ghana	          57,000
94	Honduras	          56,000
95	Luxembourg	          50,720
96	Armenia	          49,000
97	El Salvador	          46,000
98	Costa Rica	          44,000
99	Trinidad and Tobago	          43,000
100	Burma	          42,000
101	Latvia	          40,000
102	Senegal	          39,000
103	Bahrain	          39,000
104	Tajikistan	          38,000
105	Ethiopia	          38,000
106	Papua New Guinea	          36,000
107	Albania	          36,000
108	Bahamas, The	          36,000
109	Uruguay	          34,670
110	Tanzania	          34,000
111	Bolivia	          31,070
112	Estonia	          30,000
113	Nicaragua	          29,000
114	Paraguay	          27,000
115	Cameroon	          26,000
116	Cote d'Ivoire	          24,000
117	West Bank	          24,000
118	Mauritius	          23,000
119	Benin	          23,000
120	Namibia	          22,000
121	Gibraltar	          21,000
122	Madagascar	          21,000
123	Togo	          21,000
124	Mauritania	          20,000
125	Moldova	          19,000
126	Malta	          19,000
127	Iceland	          18,900
128	Macedonia	          18,200
129	Mozambique	          18,000
130	Nepal	          18,000
131	Brunei	          16,000
132	Zambia	          16,000
133	Korea, North	          16,000
134	Mongolia	          16,000
135	Kyrgyzstan	          15,000
136	Botswana	          15,000
137	Suriname	          14,000
138	Gabon	          14,000
139	Georgia	          13,000
140	Uganda	          13,000
141	New Caledonia	          13,000
142	Haiti	          12,000
143	Djibouti	          12,000
144	Fiji	          11,000
145	Zimbabwe	          11,000
146	Congo, Democratic Republic of the	          10,000
147	Congo, Republic of the	          10,000
148	Guyana	          10,000
149	Burkina Faso	           9,000
150	Barbados	           9,000
151	Guinea	           9,000
152	Sierra Leone	           9,000
153	Malawi	           8,000
154	Aruba	           8,000
155	Seychelles	           7,000
156	French Polynesia	           7,000
157	Belize	           7,000
158	Macau	           6,490
159	Rwanda	           6,000
160	Niger	           6,000
161	Maldives	           6,000
162	Mali	           6,000
163	Somalia	           5,000
164	Afghanistan	           5,000
165	Montenegro	           5,000
166	Antigua and Barbuda	           5,000
167	Faroe Islands	           5,000
168	Eritrea	           5,000
169	Bermuda	           5,000
170	Greenland	           4,000
171	Liberia	           4,000
172	American Samoa	           4,000
173	Cambodia	           4,000
174	Swaziland	           4,000
175	Saint Lucia	           3,000
176	Grenada	           3,000
177	Burundi	           3,000
178	Cayman Islands	           3,000
179	Guinea-Bissau	           3,000
180	Timor-Leste	           2,500
181	Central African Republic	           2,000
182	Saint Vincent and the Grenadines	           2,000
183	Solomon Islands	           2,000
184	Lesotho	           2,000
185	Western Sahara	           2,000
186	Cape Verde	           2,000
187	Gambia, The	           2,000
188	Laos	           1,918
189	Sao Tome and Principe	           1,000
190	Tonga	           1,000
191	Saint Kitts and Nevis	           1,000
192	Saint Pierre and Miquelon	           1,000
193	Nauru	           1,000
194	Vanuatu	           1,000
195	Montserrat	           1,000
196	Equatorial Guinea	           1,000
197	Dominica	           1,000
198	Cook Islands	           1,000
199	Comoros	           1,000
200	Chad	           1,000
201	Bhutan	           1,000
202	Samoa	           1,000
203	British Virgin Islands	           1,000
204	Falkland Islands (Islas Malvinas)	              0
205	Kiribati	              0
206	Niue	              0
207	Saint Helena, Ascension, and Tristan da Cunha	              0
