1	China	      747,000,000
2	India	      670,000,000
3	United States	      286,000,000
4	Russia	      230,500,000
5	Brazil	      173,959,000
6	Indonesia	      159,248,000
7	Japan	      114,917,000
8	Germany	      105,000,000
9	Pakistan	      103,000,000
10	Vietnam	       98,224,000
11	Philippines	       92,227,000
12	Italy	       90,613,000
13	Mexico	       83,528,000
14	Thailand	       83,057,000
15	United Kingdom	       80,375,000
16	Nigeria	       73,099,000
17	Turkey	       62,780,000
18	France	       60,950,000
19	Egypt	       55,352,000
20	Ukraine	       55,333,000
21	Iran	       52,555,000
22	Argentina	       51,891,000
23	Spain	       50,991,000
24	Bangladesh	       50,400,000
25	Korea, South	       47,944,000
26	South Africa	       46,436,000
27	Saudi Arabia	       44,864,000
28	Poland	       44,553,000
29	Colombia	       42,160,000
30	Algeria	       32,730,000
31	Malaysia	       30,379,000
32	Venezuela	       28,124,000
33	Taiwan	       26,959,000
34	Romania	       25,377,000
35	Morocco	       25,311,000
36	Peru	       24,700,000
37	Australia	       24,220,000
38	Canada	       23,081,000
39	Netherlands	       21,182,000
40	Iraq	       19,722,000
41	Kenya	       19,365,000
42	Tanzania	       17,677,000
43	Guatemala	       17,308,000
44	Chile	       16,450,000
45	Uzbekistan	       16,418,000
46	Sri Lanka	       15,868,000
47	Sudan	       15,340,000
48	Portugal	       15,178,000
49	Ghana	       15,109,000
50	Kazakhstan	       14,995,000
51	Czech Republic	       14,258,000
52	Ecuador	       13,635,000
53	Cote d'Ivoire	       13,346,000
54	Greece	       13,295,000
55	Belgium	       12,419,000
56	Hong Kong	       12,207,000
57	Afghanistan	       12,000,000
58	Hungary	       11,793,000
59	Austria	       11,773,000
60	Sweden	       11,426,000
61	United Arab Emirates	       10,672,000
62	Bulgaria	       10,617,000
63	Congo, Democratic Republic of the	       10,163,000
64	Serbia	        9,912,000
65	Tunisia	        9,754,000
66	Syria	        9,697,000
67	Belarus	        9,686,000
68	Uganda	        9,384,000
69	Switzerland	        9,255,000
70	Israel	        9,022,000
71	Dominican Republic	        8,630,000
72	Yemen	        8,313,000
73	Angola	        8,109,000
74	Azerbaijan	        7,757,000
75	Honduras	        7,714,000
76	Finland	        7,700,000
77	Nepal	        7,618,000
78	El Salvador	        7,566,000
79	Denmark	        7,406,000
80	Cameroon	        7,397,000
81	Bolivia	        7,148,000
82	Senegal	        6,902,000
83	Singapore	        6,652,000
84	Croatia	        6,035,000
85	Jordan	        6,014,000
86	Madagascar	        5,997,000
87	Mozambique	        5,971,000
88	Panama	        5,677,000
89	Paraguay	        5,619,000
90	Guinea	        5,607,000
91	Cambodia	        5,593,000
92	Slovakia	        5,498,000
93	Norway	        5,336,000
94	Benin	        5,033,000
95	Libya	        5,004,000
96	Lithuania	        4,962,000
97	Tajikistan	        4,900,000
98	Ireland	        4,871,000
99	New Zealand	        4,700,000
100	Kyrgyzstan	        4,487,000
101	Zambia	        4,407,000
102	Albania	        4,162,000
103	Uruguay	        4,112,000
104	Ethiopia	        4,052,000
105	Oman	        3,971,000
106	Kuwait	        3,876,000
107	Mali	        3,742,000
108	Haiti	        3,648,000
109	Burkina Faso	        3,299,000
110	Bosnia and Herzegovina	        3,257,000
111	Laos	        3,235,000
