1	Timor-Leste	          16.80
2	Cuba	          13.60
3	Lesotho	          12.40
4	Marshall Islands	          12.00
5	Maldives	          11.20
6	Saint Kitts and Nevis	           9.60
7	Moldova	           9.60
8	Botswana	           8.90
9	Djibouti	           8.40
10	Burundi	           8.30
11	Denmark	           7.80
12	Swaziland	           7.80
13	Comoros	           7.60
14	Iceland	           7.40
15	Tunisia	           7.10
16	Kenya	           7.00
17	Tanzania	           6.80
18	Norway	           6.80
19	Barbados	           6.70
20	Saint Vincent and the Grenadines	           6.60
21	Sweden	           6.60
22	Malta	           6.40
23	Namibia	           6.40
24	Costa Rica	           6.30
25	Bolivia	           6.30
26	Fiji	           6.20
27	New Zealand	           6.10
28	Guyana	           6.10
29	Belgium	           6.01
30	Israel	           5.90
31	Kyrgyzstan	           5.90
32	Cape Verde	           5.90
33	Finland	           5.90
34	Senegal	           5.80
35	Jamaica	           5.80
36	Belize	           5.70
37	Samoa	           5.70
38	France	           5.60
39	Mongolia	           5.60
40	Saudi Arabia	           5.60
41	Morocco	           5.60
42	Ethiopia	           5.50
43	United States	           5.50
44	United Kingdom	           5.50
45	South Africa	           5.40
46	Ghana	           5.40
47	Austria	           5.40
48	Ukraine	           5.30
49	Vietnam	           5.30
50	Netherlands	           5.30
51	Slovenia	           5.20
52	Hungary	           5.20
53	Switzerland	           5.20
54	Yemen	           5.20
55	Brazil	           5.08
56	Seychelles	           5.00
57	Latvia	           5.00
58	Aruba	           5.00
59	Mozambique	           5.00
60	Syria	           4.90
61	Argentina	           4.90
62	Poland	           4.90
63	Grenada	           4.90
64	Estonia	           4.90
65	Ireland	           4.90
66	Canada	           4.90
67	Vanuatu	           4.80
68	Colombia	           4.80
69	Bhutan	           4.80
70	Mexico	           4.80
71	Dominica	           4.70
72	Iran	           4.70
73	Serbia	           4.70
74	Lithuania	           4.70
75	Croatia	           4.60
76	Cote d'Ivoire	           4.60
77	Burkina Faso	           4.60
78	Togo	           4.60
79	Nepal	           4.60
80	Hong Kong	           4.50
81	Australia	           4.50
82	Germany	           4.50
83	Belarus	           4.50
84	Niger	           4.50
85	Saint Lucia	           4.50
86	Mauritania	           4.40
87	World	           4.40
88	Mali	           4.40
89	Portugal	           4.40
90	Algeria	           4.30
91	Italy	           4.30
92	Kosovo	           4.30
93	Romania	           4.30
94	Sierra Leone	           4.30
95	Spain	           4.30
96	Korea, South	           4.20
97	Czech Republic	           4.20
98	Malawi	           4.20
99	Malaysia	           4.10
100	Cyprus	           4.10
101	Bulgaria	           4.10
102	Rwanda	           4.10
103	Thailand	           4.10
104	Chile	           4.00
105	Greece	           4.00
106	Paraguay	           4.00
107	Tonga	           3.90
108	Russia	           3.90
109	Oman	           3.90
110	Egypt	           3.80
111	Panama	           3.80
112	Kuwait	           3.80
113	Venezuela	           3.70
114	Cameroon	           3.70
115	Slovakia	           3.60
116	El Salvador	           3.60
117	Benin	           3.50
118	Japan	           3.50
119	Tajikistan	           3.50
120	Anguilla	           3.50
121	Qatar	           3.30
122	Montserrat	           3.30
123	Andorra	           3.20
124	Uganda	           3.20
125	Chad	           3.20
126	Guatemala	           3.20
127	British Virgin Islands	           3.20
128	Mauritius	           3.20
129	Georgia	           3.20
130	India	           3.10
131	Nicaragua	           3.10
132	Singapore	           3.00
133	Madagascar	           3.00
134	Armenia	           3.00
135	Uruguay	           2.90
136	Bahrain	           2.90
137	Turkey	           2.90
138	Kazakhstan	           2.80
139	Philippines	           2.80
140	Indonesia	           2.80
141	Azerbaijan	           2.80
142	Antigua and Barbuda	           2.70
143	Pakistan	           2.70
144	Peru	           2.70
145	Liberia	           2.70
146	Cayman Islands	           2.60
147	Bermuda	           2.60
148	Angola	           2.60
149	Bangladesh	           2.40
150	Guinea	           2.40
151	Laos	           2.30
152	Dominican Republic	           2.30
153	Macau	           2.20
154	Cambodia	           2.10
155	Gambia, The	           2.00
156	Eritrea	           2.00
157	Liechtenstein	           2.00
158	Congo, Republic of the	           1.90
159	Lebanon	           1.80
160	Zambia	           1.30
161	Central African Republic	           1.30
162	United Arab Emirates	           1.20
163	Monaco	           1.20
164	Equatorial Guinea	           0.60
