1	United States	      548,665.00
2	United States	      244,620.00
3	Russia	      160,952.00
4	Russia	       77,630.00
5	Canada	       75,000.00
6	China	       38,566.00
7	Ukraine	       36,493.00
8	Argentina	       29,401.00
9	Australia	       27,900.00
10	Germany	       24,688.00
11	China	       23,470.00
12	Iran	       20,155.00
13	Italy	       18,348.00
14	Mexico	       16,594.00
15	Algeria	       16,360.00
16	France	       15,276.00
17	United Kingdom	       14,071.00
18	Poland	       13,860.00
19	China	       13,706.00
20	Russia	       13,658.00
21	Brazil	       13,514.00
22	Kazakhstan	       12,317.00
23	Kazakhstan	       11,201.00
24	Turkey	       10,706.00
25	Pakistan	       10,514.00
26	India	       10,486.00
27	Uzbekistan	       10,253.00
28	India	        9,596.00
29	Spain	        9,359.00
30	Iran	        7,937.00
31	Algeria	        7,611.00
32	Mexico	        7,499.00
33	India	        7,448.00
34	Turkmenistan	        7,352.00
35	Mexico	        7,264.00
36	Indonesia	        7,165.00
37	Iran	        7,123.00
38	Czech Republic	        7,010.00
39	Libya	        6,960.00
40	Slovakia	        6,769.00
41	Venezuela	        6,694.00
42	Egypt	        6,628.00
43	Colombia	        6,334.00
44	Argentina	        6,166.00
45	Indonesia	        5,984.00
46	Venezuela	        5,347.00
47	Bolivia	        5,330.00
48	Belarus	        5,250.00
49	Iraq	        5,104.00
50	France	        5,084.00
51	United Kingdom	        4,907.00
52	Germany	        4,875.00
53	Colombia	        4,801.00
54	Hungary	        4,716.00
55	Brazil	        4,684.00
56	Ukraine	        4,514.00
57	Netherlands	        4,413.00
58	Egypt	        4,332.00
59	Saudi Arabia	        4,232.00
60	Ukraine	        4,211.00
61	Oman	        4,209.00
62	Japan	        4,135.00
63	Nigeria	        4,090.00
64	Sudan	        4,070.00
65	Brazil	        3,729.00
66	Germany	        3,687.00
67	Romania	        3,652.00
68	Turkey	        3,636.00
69	Argentina	        3,631.00
70	Oman	        3,558.00
71	Algeria	        3,447.00
72	Spain	        3,441.00
73	Nigeria	        3,441.00
74	Azerbaijan	        3,361.00
75	Colombia	        3,309.00
76	Australia	        3,257.00
77	Libya	        3,216.00
78	Syria	        3,161.00
79	Chile	        3,064.00
80	Burma	        3,046.00
81	Austria	        3,028.00
82	France	        2,939.00
83	Denmark	        2,858.00
84	Saudi Arabia	        2,846.00
85	Bulgaria	        2,844.00
86	Belgium	        2,826.00
87	Nigeria	        2,756.00
88	Bangladesh	        2,714.00
89	Algeria	        2,600.00
90	Bolivia	        2,510.00
91	Iraq	        2,447.00
92	Romania	        2,424.00
93	Tunisia	        2,386.00
94	United Arab Emirates	        2,352.00
95	Armenia	        2,233.00
96	India	        2,152.00
97	Mexico	        2,152.00
98	Korea, South	        2,139.00
99	Pakistan	        2,013.00
100	Syria	        1,997.00
101	Moldova	        1,906.00
102	Thailand	        1,889.00
103	Ireland	        1,888.00
104	New Zealand	        1,838.00
105	Malaysia	        1,757.00
106	Belarus	        1,730.00
107	Lithuania	        1,695.00
108	Croatia	        1,686.00
109	Switzerland	        1,681.00
110	Iraq	        1,637.00
111	Bolivia	        1,627.00
112	Venezuela	        1,620.00
113	Sudan	        1,613.00
114	Georgia	        1,596.00
115	Belarus	        1,528.00
116	Peru	        1,526.00
117	Kazakhstan	        1,465.00
118	Turkmenistan	        1,457.00
119	United Arab Emirates	        1,437.00
120	Azerbaijan	        1,424.00
121	Poland	        1,384.00
122	South Africa	        1,382.00
123	Ecuador	        1,378.00
124	Yemen	        1,367.00
125	Tunisia	        1,323.00
126	Portugal	        1,307.00
127	Ecuador	        1,262.00
128	Georgia	        1,258.00
